elof_vals	prophi_vals	logprob	prob
11.75	247	-55.988438518704	4.83648784834155e-25
12	247	-55.0711862638986	1.21028511969025e-24
12.25	247	-55.1779122697408	1.08777025354715e-24
12.5	247	-54.9289276436168	1.39530717510349e-24
12.75	247	-53.7563762843687	4.50715415907238e-24
13	247	-52.6039207975053	1.42694577911569e-23
13.25	247	-52.0275162114887	2.53943325295165e-23
13.5	247	-51.0902716051394	6.4830140521174e-23
13.75	247	-50.2938162388653	1.43771609162967e-22
14	247	-50.2551162137252	1.49444639235275e-22
14.25	247	-49.4242535895967	3.43019961498233e-22
14.5	247	-48.5018358626085	8.62820236981445e-22
14.75	247	-47.9648116481487	1.47620603231535e-21
15	247	-47.6592617200988	2.00375963372155e-21
15.25	247	-47.1440341391297	3.35433256674146e-21
15.5	247	-46.7971655841292	4.74514205169117e-21
15.75	247	-46.387411905205	7.14830344170518e-21
16	247	-45.5479480715727	1.65492185188323e-20
16.25	247	-44.5065953809334	4.68847082388352e-20
16.5	247	-44.2148187046306	6.27694348161243e-20
16.75	247	-43.2144684905988	1.70684779782199e-19
17	247	-43.3874607439979	1.4357050073534e-19
17.25	247	-42.0063164085099	5.71332038622294e-19
17.5	247	-41.731710449713	7.51879824371052e-19
17.75	247	-41.8195691044212	6.88639456222845e-19
18	247	-41.3762083279851	1.07285502845836e-18
18.25	247	-40.6085397729526	2.31172014963905e-18
18.5	247	-40.2613822897029	3.27117544686267e-18
18.75	247	-40.2592907966382	3.2780242472361e-18
19	247	-39.7517390003149	5.44551684864417e-18
19.25	247	-38.9709209605178	1.18889656467672e-17
19.5	247	-38.757645223236	1.47152806025896e-17
19.75	247	-39.4157755607447	7.61984564664894e-18
20	247	-38.3854683723696	2.1350246846894e-17
20.25	247	-37.8040573677433	3.81862042902345e-17
20.5	247	-37.174782998709	7.16468131440527e-17
20.75	247	-38.1178267204601	2.79021836679425e-17
21	247	-37.2762268123156	6.47351843698543e-17
21.25	247	-37.0085745726114	8.46019318350773e-17
21.5	247	-36.4905026896628	1.42028676476452e-16
21.75	247	-35.8206499389948	2.77516872987909e-16
22	247	-36.3727515689751	1.5977716167154e-16
22.25	247	-35.7747772675446	2.90543819435916e-16
22.5	247	-34.8685607351253	7.19078793089416e-16
22.75	247	-35.4786538750439	3.90675697960859e-16
23	247	-35.1250032781042	5.56422777111556e-16
23.25	247	-34.8974892490087	6.98574915478811e-16
23.5	247	-34.4374655845368	1.10662053746047e-15
23.75	247	-34.046982986134	1.6352462567821e-15
24	247	-34.4470933598109	1.09601736798273e-15
24.25	247	-34.0227468215803	1.67536252271434e-15
24.5	247	-34.0150468208019	1.68831260929756e-15
24.75	247	-34.0044359673766	1.70632242772566e-15
25	247	-33.9113298670257	1.87282226901737e-15
0	296	-103.499001788392	1.12448752253013e-45
0.25	296	-102.702341544961	2.49424889494613e-45
0.5	296	-104.839920672184	2.94171753261479e-46
0.75	296	-104.292412113197	5.08605339071468e-46
1	296	-103.838596469463	8.00701320493424e-46
1.25	296	-102.116432207754	4.48122737696732e-45
1.5	296	-100.110375017295	3.33132150775201e-44
1.75	296	-98.0171936681456	2.7019272930233e-43
2	296	-97.0387667227235	7.18785126096737e-43
2.25	296	-94.180805663083	1.25255209969276e-41
2.5	296	-93.3754686638869	2.80252318491165e-41
2.75	296	-91.3188639097499	2.19139824912192e-40
3	296	-88.5104682719117	3.63405954314924e-39
3.25	296	-87.7587736538164	7.70635237837171e-39
3.5	296	-86.1144892265934	3.98981277874393e-38
3.75	296	-85.6560683311802	6.31018631206575e-38
4	296	-82.9740690679102	9.22188416396961e-37
4.25	296	-82.3221754995504	1.769837701361e-36
4.5	296	-80.2221697322175	1.44528787413049e-35
4.75	296	-78.8103525606073	5.93060181390181e-35
5	296	-76.9001952747372	4.0056180453757e-34
5.25	296	-76.5801084557228	5.51672675960159e-34
5.5	296	-74.6882171499429	3.65863789701993e-33
5.75	296	-73.1999948738593	1.62048923724301e-32
6	296	-70.6544795895416	2.06609074603559e-31
6.25	296	-71.0526390806876	1.38749338925724e-31
6.5	296	-69.62222109816	5.80034143924725e-31
6.75	296	-68.8353265488867	1.27408240980693e-30
7	296	-67.4347686102371	5.16954242905017e-30
7.25	296	-66.4174479772295	1.42977876083219e-29
7.5	296	-64.8123049482984	7.11825597813921e-29
7.75	296	-63.752813367049	2.05354842696743e-28
8	296	-63.429690875223	2.83684275734483e-28
8.25	296	-61.7169516330878	1.57278176717111e-27
8.5	296	-60.2706340952917	6.68030346592635e-27
8.75	296	-59.6976355596979	1.18480340532847e-26
9	296	-58.9818371946382	2.42389372204981e-26
9.25	296	-56.8685440081344	2.00588090165263e-25
9.5	296	-56.6703898005249	2.44547046667927e-25
9.75	296	-54.3389739849761	2.51700133584222e-24
10	296	-54.8166543241983	1.56109563935153e-24
10.25	296	-54.1401004764643	3.07081118209662e-24
10.5	296	-53.1819949772488	8.00484717127682e-24
10.75	296	-51.9163630388944	2.83798445129562e-23
11	296	-51.25341098704	5.50714396335732e-23
11.25	296	-50.8492942978422	8.24958454602391e-23
11.5	296	-49.5559728397094	3.00686860344563e-22
11.75	296	-48.6447341736462	7.47929003386354e-22
12	296	-47.9107001754115	1.55828643348998e-21
12.25	296	-47.3132358962335	2.83219224497882e-21
12.5	296	-45.9843862459347	1.06963301600313e-20
12.75	296	-45.8821098987245	1.18482129956019e-20
13	296	-44.6727513919163	3.97073202934523e-20
13.25	296	-44.8050522065475	3.47866866595097e-20
13.5	296	-44.3643691113429	5.40504484788623e-20
13.75	296	-42.9497872182927	2.22404931153249e-19
14	296	-42.2184596509318	4.62121249725904e-19
14.25	296	-41.8161375265956	6.91006635367408e-19
14.5	296	-40.789440884798	1.92917179507484e-18
14.75	296	-39.8882950492436	4.75043705146822e-18
15	296	-40.1740653393743	3.56964565484196e-18
15.25	296	-38.9954377287177	1.16010306717137e-17
15.5	296	-38.7369473897398	1.50230289053727e-17
15.75	296	-37.7691660450047	3.95420882078391e-17
16	296	-37.3182438580121	6.20715539701538e-17
16.25	296	-37.0608712666867	8.02912306150257e-17
16.5	296	-36.2916731086639	1.7327129843933e-16
16.75	296	-36.254585166111	1.79818230080949e-16
17	296	-35.234175239725	4.98875434420018e-16
17.25	296	-34.7615890402786	8.00264768561399e-16
17.5	296	-34.3856657915744	1.16545387490135e-15
17.75	296	-33.9560504445554	1.79091372473069e-15
18	296	-33.7293079019428	2.24671352523443e-15
18.25	296	-33.2884445768085	3.49150130860842e-15
18.5	296	-33.3413017476003	3.31174303449669e-15
18.75	296	-32.3565669253086	8.86587351215608e-15
19	296	-32.5241886108227	7.4976360992064e-15
19.25	296	-32.0504036609458	1.20416651759129e-14
19.5	296	-31.0667838382129	3.22008405645173e-14
19.75	296	-31.0843145260082	3.16412569557034e-14
20	296	-31.0141391696016	3.39414582804992e-14
20.25	296	-30.6288429548253	4.98956308139543e-14
20.5	296	-30.2848951410066	7.03780379744588e-14
20.75	296	-30.5426084040208	5.43893297809091e-14
21	296	-30.3176173816518	6.81123817125043e-14
21.25	296	-30.1644926863213	7.93829578518982e-14
21.5	296	-29.7834335325114	1.16203488141799e-13
21.75	296	-30.0162126983807	9.20713386366569e-14
22	296	-28.9738868726441	2.61096356782638e-13
22.25	296	-29.2462852309986	1.98838147353846e-13
22.5	296	-29.1893713018449	2.10483042791122e-13
22.75	296	-29.15299815088	2.18279913061846e-13
23	296	-29.1967099637912	2.08944032938226e-13
23.25	296	-29.1220383558407	2.25143514044812e-13
23.5	296	-29.1039011580792	2.29264242757985e-13
23.75	296	-29.2314776825488	2.01804359823558e-13
24	296	-29.075064087846	2.35971800166175e-13
24.25	296	-28.8977416881448	2.81754100575962e-13
24.5	296	-29.1323310803584	2.22838058938283e-13
24.75	296	-29.117031585435	2.26273582564079e-13
25	296	-28.9971052966566	2.55103947219959e-13
0	345	-103.280184660501	1.39954127782268e-45
0.25	345	-103.298824079613	1.37369625773039e-45
0.5	345	-105.172050654421	2.11037070853488e-46
0.75	345	-103.146698085668	1.59940406271844e-45
1	345	-104.090551025777	6.22369170225128e-46
1.25	345	-100.931293340123	1.46587268071703e-44
1.5	345	-100.547322132596	2.15205233048029e-44
1.75	345	-97.4620887239063	4.70709184585087e-43
2	345	-93.80005791526	1.83295771068185e-41
2.25	345	-91.739035106519	1.4396047737504e-40
2.5	345	-90.448527942735	5.23242989380658e-40
2.75	345	-89.9332019025689	8.76005179141644e-40
3	345	-86.0960566802551	4.06403715830714e-38
3.25	345	-85.4163509649961	8.01955207064128e-38
3.5	345	-84.0278924715137	3.21477049441015e-37
3.75	345	-82.2482984418856	1.90553899563394e-36
4	345	-79.3071747170974	3.60854100781869e-35
4.25	345	-78.2438165677242	1.04506239740897e-34
4.5	345	-76.5871854373523	5.47782280931061e-34
4.75	345	-75.05826668551	2.52702161829301e-33
5	345	-74.0306318276694	7.06163238746882e-33
5.25	345	-71.5711831996335	8.26095151299242e-32
5.5	345	-71.1057904696423	1.31567180456625e-31
5.75	345	-68.3456935960959	2.0789421731066e-30
6	345	-67.5461343304424	4.62473216667291e-30
6.25	345	-65.9250202196587	2.33952397027597e-29
6.5	345	-64.507254623887	9.65729002294971e-29
6.75	345	-63.3423697541409	3.09569627861399e-28
7	345	-61.691231244983	1.61375904134616e-27
7.25	345	-61.1684315636522	2.72199739493237e-27
7.5	345	-59.1205820415431	2.1098785282945e-26
7.75	345	-58.9715026091998	2.44907354622833e-26
8	345	-57.2938139824244	1.31103033380379e-25
8.25	345	-55.6176112045281	7.00774608155668e-25
8.5	345	-55.3113133170681	9.51923042459439e-25
8.75	345	-54.262199905474	2.71785326091912e-24
9	345	-52.7461342547394	1.23778424761053e-23
9.25	345	-51.765924240841	3.2987146678938e-23
9.5	345	-51.289746929393	5.3106286042927e-23
9.75	345	-49.9455285108872	2.03672583364272e-22
10	345	-49.3660560356681	3.63575215645579e-22
10.25	345	-48.1470435071177	1.23028204227023e-21
10.5	345	-47.5156206385464	2.31327973050003e-21
10.75	345	-46.2957660484343	7.83437344939044e-21
11	345	-45.0360984689332	2.76102887468827e-20
11.25	345	-43.9122764150164	8.49455563596923e-20
11.5	345	-43.1575105464208	1.80688834685246e-19
11.75	345	-42.7271995154017	2.7785167759315e-19
12	345	-42.1122412446519	5.1390874368457e-19
12.25	345	-41.1866736287992	1.29674599414353e-18
12.5	345	-40.2166181313595	3.42093375823725e-18
12.75	345	-39.2189689491164	9.27722734592421e-18
13	345	-39.0127092610818	1.14023835036164e-17
13.25	345	-37.7394776511215	4.07336292499327e-17
13.5	345	-37.2800884871304	6.44856802007894e-17
13.75	345	-35.9238578808469	2.50303402753551e-16
14	345	-35.7818493010672	2.88496332287462e-16
14.25	345	-35.0118600859041	6.23077922985187e-16
14.5	345	-34.7160537970963	8.37547414811126e-16
14.75	345	-34.2936080674968	1.2778363899976e-15
15	345	-33.7398323197056	2.223192164921e-15
15.25	345	-32.2891277932178	9.48440244775553e-15
15.5	345	-32.0294759432843	1.2296325176816e-14
15.75	345	-31.1666162052281	2.9141410087114e-14
16	345	-31.3043032655087	2.53929894342473e-14
16.25	345	-30.4098064968078	6.21139063158703e-14
16.5	345	-30.1666260878153	7.92137826544971e-14
16.75	345	-29.8430110649131	1.09482566879019e-13
17	345	-29.3857373870026	1.72956308038211e-13
17.25	345	-28.9933543457252	2.56062626463779e-13
17.5	345	-29.017161074813	2.50038603539018e-13
17.75	345	-28.0033280411032	6.89142694819231e-13
18	345	-28.1245072127238	6.10494437537679e-13
18.25	345	-27.5650415877927	1.06820484879763e-12
18.5	345	-27.4278286305399	1.22530829949403e-12
18.75	345	-26.8904216915838	2.09719224588676e-12
19	345	-26.7079385381885	2.51703740689218e-12
19.25	345	-26.4610608427827	3.22186464143939e-12
19.5	345	-26.3144453794159	3.73062483798608e-12
19.75	345	-26.4322883545951	3.31591220694638e-12
20	345	-26.2699505340089	3.90036672949911e-12
20.25	345	-25.7916883809202	6.2923382029079e-12
20.5	345	-25.5758743654884	7.80798361359654e-12
20.75	345	-25.6747021358043	7.07324233977517e-12
21	345	-25.4541405557737	8.81875373505746e-12
21.25	345	-25.6288649809428	7.40500508920655e-12
21.5	345	-25.4612209188044	8.75653428521106e-12
21.75	345	-25.6425473947478	7.30437673461007e-12
22	345	-25.6367514327234	7.34683555075844e-12
22.25	345	-25.5928494543926	7.67656100860515e-12
22.5	345	-25.508060872307	8.3558362233969e-12
22.75	345	-25.7787205426683	6.37446759635845e-12
23	345	-25.7200005566337	6.75998424408069e-12
23.25	345	-25.6602994000842	7.17585354714102e-12
23.5	345	-25.7993717779435	6.24417692831894e-12
23.75	345	-25.9187540629911	5.54151014485477e-12
24	345	-26.2079170116967	4.14998244549237e-12
24.25	345	-26.0055097423871	5.08101667043169e-12
24.5	345	-26.7082149063563	2.51634187399166e-12
24.75	345	-26.727782922091	2.4675806923003e-12
25	345	-27.105037129902	1.69212305490811e-12
0	394	-102.694557964215	2.51373883498274e-45
0.25	394	-104.002316044661	6.79779457971986e-46
0.5	394	-104.41798499339	4.48585576951466e-46
0.75	394	-102.736090600378	2.4114749779899e-45
1	394	-103.252413466078	1.4389529321572e-45
1.25	394	-100.24964973337	2.89821305276374e-44
1.5	394	-98.9558113899898	1.0569079412816e-43
1.75	394	-96.3964434324943	1.36633295130862e-42
2	394	-93.6778258035938	2.07127220268339e-41
2.25	394	-90.6008658044672	4.49307766310465e-40
2.5	394	-90.2449917142087	6.41354400827583e-40
2.75	394	-87.396100364919	1.10753095053623e-38
3	394	-84.6419543371324	1.73966767507186e-37
3.25	394	-83.4469632005445	5.74704172744922e-37
3.5	394	-81.2248745867519	5.30255490012628e-36
3.75	394	-78.554505077919	7.65970274506796e-35
4	394	-76.6266529915072	5.26583733164496e-34
4.25	394	-74.8379579653212	3.14983510384708e-33
4.5	394	-72.5620936900356	3.06678347941149e-32
4.75	394	-70.2734628682337	3.02428595166266e-31
5	394	-69.1584615613827	9.2227782557289e-31
5.25	394	-67.6617109574067	4.11995331676377e-30
5.5	394	-66.7029426063658	1.07468230800069e-29
5.75	394	-64.8953486539667	6.55100873321537e-29
6	394	-63.2972585957602	3.23854452460379e-28
6.25	394	-61.8099288728654	1.43314114187046e-27
6.5	394	-59.9660361632005	9.05902363452342e-27
6.75	394	-57.5950246770148	9.70060001517149e-26
7	394	-57.8074507896368	7.84409977532817e-26
7.25	394	-56.0655837896405	4.47740454187241e-25
7.5	394	-54.6695454314758	1.80849824208684e-24
7.75	394	-53.5894921197939	5.32573170775783e-24
8	394	-52.3594106557725	1.82220350007225e-23
8.25	394	-51.2524920335183	5.51220709873367e-23
8.5	394	-49.1688220316043	4.42845167645908e-22
8.75	394	-48.0639705570873	1.33685039495263e-21
9	394	-46.8617015182377	4.44858218205709e-21
9.25	394	-45.9011861268708	1.16243359353876e-20
9.5	394	-45.0354192298428	2.76290491049595e-20
9.75	394	-44.6025289998677	4.25958978061044e-20
10	394	-42.9750304400413	2.16860982115551e-19
10.25	394	-41.6048902952729	8.53543628081231e-19
10.5	394	-40.6279330433972	2.26732025670455e-18
10.75	394	-39.3935275219007	7.79127214939588e-18
11	394	-39.7586420159311	5.40805580663546e-18
11.25	394	-38.1231097098736	2.77551654168823e-17
11.5	394	-37.4150405099792	5.63448680688595e-17
11.75	394	-36.7358811565247	1.11124424766716e-16
12	394	-35.3997820799033	4.22736728483969e-16
12.25	394	-34.6639479947594	8.82345479242069e-16
12.5	394	-34.2002119588533	1.40293214545754e-15
12.75	394	-33.6445628969332	2.44541171165885e-15
13	394	-33.3237022735374	3.37054388440449e-15
13.25	394	-31.9808683265535	1.29087847549673e-14
13.5	394	-31.5471544760778	1.99179616244931e-14
13.75	394	-30.6038019916495	5.11608403892283e-14
14	394	-29.747436768086	1.20462635598365e-13
14.25	394	-29.8067285349454	1.13527813522816e-13
14.5	394	-29.0786266763478	2.35132625448822e-13
14.75	394	-28.0521043631576	6.5633546102639e-13
15	394	-27.8111073220961	8.35198209071018e-13
15.25	394	-27.3149259698236	1.37176076711101e-12
15.5	394	-26.6780720032874	2.59334646372169e-12
15.75	394	-26.541888163213	2.97169635396855e-12
16	394	-26.1253525750084	4.50716584808401e-12
16.25	394	-25.2900840254064	1.03909692806293e-11
16.5	394	-25.0344240059187	1.34180002800225e-11
16.75	394	-24.4531597951045	2.39953802161167e-11
17	394	-24.3819675511821	2.57659425773657e-11
17.25	394	-24.3948003146343	2.54374068503721e-11
17.5	394	-23.4980381892132	6.23636720224122e-11
17.75	394	-23.6689624221468	5.25654307590052e-11
18	394	-23.374785503231	7.05439283331132e-11
18.25	394	-23.2415019814657	8.06016511039017e-11
18.5	394	-23.1565707180532	8.77463615681365e-11
18.75	394	-22.9770684925138	1.04999188695147e-10
19	394	-23.0685047849773	9.58243023663201e-11
19.25	394	-22.6071161056829	1.52003722434288e-10
19.5	394	-22.5817487399691	1.55908980082365e-10
19.75	394	-22.4628288463579	1.75597118141355e-10
20	394	-22.6302040904353	1.48534465985755e-10
20.25	394	-22.5549819615637	1.6013851418319e-10
20.5	394	-22.5777164090325	1.56538925907508e-10
20.75	394	-22.7070956327152	1.37541471592578e-10
21	394	-22.4708663990637	1.74191403868274e-10
21.25	394	-22.7828574219623	1.27506034637201e-10
21.5	394	-23.1835269410762	8.54126464608252e-11
21.75	394	-23.4490563624524	6.54944072484691e-11
22	394	-23.5008555915994	6.21882157455766e-11
22.25	394	-23.690484243037	5.14462139652711e-11
22.5	394	-23.9776245220747	3.86055710529749e-11
22.75	394	-24.2070134942164	3.06921714888603e-11
23	394	-24.4000640018563	2.53038640690217e-11
23.25	394	-24.6671144614277	1.93735097180071e-11
23.5	394	-25.0492459772257	1.32205857155467e-11
23.75	394	-25.7682285026573	6.44170085568345e-12
24	394	-25.9944138448497	5.13770905558371e-12
24.25	394	-26.339914678761	3.63680823027465e-12
24.5	394	-27.187679107086	1.55790506054455e-12
24.75	394	-27.5892603400189	1.0426450231068e-12
25	394	-27.6551912213787	9.76119652361787e-13
0	443	-104.22880589351	5.42006812313188e-46
0.25	443	-105.076907850341	2.32101926459623e-46
0.5	443	-103.774866668029	8.53390975284213e-46
0.75	443	-103.739254944742	8.84329312723679e-46
1	443	-104.946404068893	2.64457456883475e-46
1.25	443	-100.280158733106	2.81112668536995e-44
1.5	443	-96.9524240836975	7.83605026782041e-43
1.75	443	-95.5427920234632	3.20843051772742e-42
2	443	-92.5707184020983	6.26682853355952e-41
2.25	443	-89.3970047443886	1.49752520519131e-39
2.5	443	-87.3465842465227	1.16375202218247e-38
2.75	443	-85.3084573789961	8.93321323377212e-38
3	443	-83.3434130565725	6.37405206439639e-37
3.25	443	-80.2021208289126	1.47455673484674e-35
3.5	443	-78.4827315153544	8.2296767710251e-35
3.75	443	-75.9599799460411	1.02565160495521e-33
4	443	-74.256643137179	5.63312827451391e-33
4.25	443	-70.9008380361269	1.61494329836782e-31
4.5	443	-70.4171347757332	2.61955146638798e-31
4.75	443	-67.5323011414016	4.6891514961238e-30
5	443	-66.3801413023963	1.48412651592649e-29
5.25	443	-64.0533250460003	1.52052787056074e-28
5.5	443	-62.8792917062471	4.91892936255038e-28
5.75	443	-59.9194797216789	9.49075141509753e-27
6	443	-59.0449846962579	2.27556351717456e-26
6.25	443	-57.420768008475	1.1547216466715e-25
6.5	443	-56.1389419639578	4.1607084526583e-25
6.75	443	-53.8658800568889	4.03966664505437e-24
7	443	-52.9070420350905	1.05381309352479e-23
7.25	443	-51.3271018613892	5.11590992725528e-23
7.5	443	-49.8861219766722	2.16138683562243e-22
7.75	443	-48.3895645171617	9.65337435871582e-22
8	443	-47.3348473379428	2.77164114238227e-21
8.25	443	-46.1856139104609	8.74666987674928e-21
8.5	443	-44.3358169480221	5.56159485668975e-20
8.75	443	-42.798258782264	2.58792911043413e-19
9	443	-42.2892778527683	4.30526595492302e-19
9.25	443	-41.2416827867354	1.22733958417587e-18
9.5	443	-40.1048634444161	3.82541986345044e-18
9.75	443	-38.92425073597	1.24569778766223e-17
10	443	-37.7966647308828	3.84695470663415e-17
10.25	443	-36.9284188065718	9.16624554429703e-17
10.5	443	-36.0578139964388	2.18922476257154e-16
10.75	443	-34.9897477153785	6.37009111039281e-16
11	443	-33.6365506545513	2.46508364593062e-15
11.25	443	-33.0942149507422	4.2399922616876e-15
11.5	443	-31.7861706909743	1.56834451021532e-14
11.75	443	-31.1444592947037	2.97943000047326e-14
